Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_HRK,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP
AR304610900382318592,ELAINE FOR CONGRESS,FEC ID C00664375,US,US-Federal,12,15400,13500,1088500,26700,101500,351000,102000,4372500,58600,64950,142500,11650
AR305030913824129024,DELBENE FOR CONGRESS,FEC ID C00459099,US,US-Federal,3,1300,1150,94500,2325,8800,31000,9000,382500,5100,5625,12000,1000
AR306761820004155392,DANCE FOR SENATE,EIN ID 47-4437362,US,US-Federal,12,4700,4150,334750,8225,31200,108000,31500,1342500,18000,19950,43500,3600
AR307017181579706368,Signin Soft Private Limited,,IN,IN-General,1,0,0,250,0,0,0,0,0,0,0,0,0
AR307071607405281280,JASON CROW FOR CONGRESS,FEC ID C00637363,US,US-Federal,29,28500,25050,2018750,49525,188200,651000,189000,8107500,108800,120450,264000,21650
AR307967984259825664,Radikale Venstre,,"DK, EU",EU-Parliament,4,2100,1800,146750,3600,13700,47000,13500,592500,7900,8775,19500,1550
AR308016087893540864,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,FEC ID C00675884,US,US-Federal,14,124500,109500,8824750,216550,822600,2847000,826500,35422500,475400,526425,1153500,94600
AR308162322940035072,JASON RITTEREISER FOR CONGRESS,FEC ID C00650028,US,US-Federal,10,400,400,31000,750,2900,10000,3000,127500,1700,1875,3750,350
AR308271724346998784,FRIENDS OF MICHAEL NEGRON,EIN ID 82-4714118,US,US-Federal,1,300,250,20250,500,1900,7000,2000,82500,1100,1200,3000,200
AR308399267695820800,European People’s Party,,"BE, BG, DE, DK, EE, ES, EU, FI, FR, GR, HR, IT, LT, NL, PL, RO",EU-Parliament,44,23100,20350,1638750,40200,152800,529000,153500,6577500,88300,97725,214500,17550
AR30927887699804160,MARIE NEWMAN FOR CONGRESS,FEC ID C00636670,US,US-Federal,12,700,650,50750,1250,4700,16000,4500,202500,2700,3000,6750,550
AR309397624253841408,Ciudadanos - Partido de la Ciudadanía,,"ES, EU",EU-Parliament,55,232100,204250,16460250,403900,1534400,5311000,1541500,66075000,886700,981900,2151750,176400
AR310414122753720320,MCCREADY FOR CONGRESS,FEC ID C00641381,US,US-Federal,39,51200,45050,3628500,89025,338200,1171000,340000,14565000,195500,216450,474000,38900
AR310831112538554368,ΑΘΗΝΑ ΨΗΛΑ - Κώστας Μπακογιάννης,,"EU, GR",EU-Parliament,7,3800,3350,269250,6600,25100,87000,25000,1080000,14500,16050,35250,2900
AR311843487869829120,NYS SENATE REPUBLICAN CAMPAIGN COMMITTEE,EIN ID 14-1753654,US,US-Federal,4,1400,1250,102000,2500,9500,33000,9500,412500,5500,6075,13500,1100
AR311876473218662400,ACRONYM,EIN ID 82-1630469,US,US-Federal,2,54900,48250,3889750,95450,362600,1255000,364000,15615000,209600,232050,508500,41700
AR31190945856749568,SUSIE LEE FOR CONGRESS,FEC ID C00655613,US,US-Federal,20,19800,17400,1401750,34400,130700,452000,131500,5625000,75500,83625,183000,15000
AR312402864410460160,CONOLE FOR CONGRESS,FEC ID C00702191,US,US-Federal,1,300,250,20000,500,1900,6000,2000,82500,1100,1200,2250,200
AR312492199730216960,TEAM GRAHAM INC,FEC ID C00458828,US,US-Federal,266,8400,7450,599000,14700,55800,193000,56000,2407500,32300,35775,78000,6400
AR312619193323225088,HLAS,,"CZ, EU",EU-Parliament,1122,6900,6100,489750,12025,45600,158000,46000,1965000,26400,29175,63750,5250
AR312665922567405568,ONE NATION,EIN ID 27-1937961,US,US-Federal,360,1734000,1525900,122956000,3017125,11461600,39673000,11513500,493590000,6623800,7334700,16074000,1317800
AR313517219445211136,DR. LISA SPARKS FOR CONGRESS,EIN ID 83-4535954,US,US-Federal,2,200,150,13250,325,1200,4000,1500,52500,700,825,1500,150
AR313943555078881280,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,FEC ID C00053553,US,US-Federal,4,19600,17250,1389250,34100,129500,448000,130000,5580000,74800,82875,181500,14900
AR314065600869564416,FRIENDS OF ROSA DELAURO,FEC ID C00238865,US,US-Federal,3,800,700,55500,1350,5200,18000,5000,225000,3000,3300,7500,600
AR314183523491643392,Kommuneforeningen for Venstre i Haderslev Kommune,,"DK, EU",EU-Parliament,4,700,600,48000,1175,4500,15000,4500,195000,2600,2850,6000,500
AR314371265102086144,AAMEC INC,EIN ID 83-2851871,US,US-Federal,109,65000,57200,4610000,113125,429700,1487000,431500,18510000,248300,275025,603000,49400
AR314398752892780544,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF  ORTHOPAEDIC SURGEONS--PAC OF AAOS,FEC ID C00343137,US,US-Federal,1,1400,1200,97000,2375,9000,31000,9000,390000,5200,5775,12750,1050
AR315375668974059520,SENATE VICTORY FUND,EIN ID 41-1404150,US,US-Federal,18,3400,3000,242500,5950,22600,78000,22500,975000,13100,14475,31500,2600
AR316331969212317696,Konfederacja KORWiN Braun Liroy Narodowcy,,"EU, PL",EU-Parliament,15,46600,41000,3303500,81075,308000,1066000,309500,13260000,178000,197100,432000,35400
AR317169522194776064,PROTECT FREEDOM POLITICAL ACTION COMMITTEE INC,FEC ID C00657866,US,US-Federal,33,77700,68400,5512500,135275,513800,1779000,516000,22132500,297000,328800,720750,59100
AR317290468473831424,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,FEC ID C00025254,US,US-Federal,9,21300,18750,1511750,37100,140900,488000,141500,6067500,81400,90150,197250,16200
AR317495802270318592,MAKING WEB LLC,EIN ID 45-4112152,US,US-Federal,3,300,250,20500,500,1900,7000,2000,82500,1100,1200,3000,200
AR317506522508689408,BYRNE FOR U.S. SENATE,EIN ID 83-3444465,US,US-Federal,14,2600,2300,185750,4550,17300,60000,17500,742500,10000,11100,24000,2000
AR317600530752864256,MARGARET FOR CONGRESS,FEC ID C00680553,US,US-Federal,8,1900,1650,133750,3275,12500,43000,12500,540000,7200,7950,17250,1450
AR318295422101618688,JOSH GOTTHEIMER FOR CONGRESS,FEC ID C00573949,US,US-Federal,17,54100,47600,3834000,94075,357400,1237000,359000,15390000,206500,228750,501000,41100
AR318339402566729728,Working Families Party,EIN ID 20-0957795,US,US-Federal,2,3000,2650,214500,5250,20000,69000,20000,862500,11600,12825,27750,2300
AR318400975217885184,PATRIOTIC AMERICANS PAC,FEC ID C00637009,US,US-Federal,4,29400,25850,2084500,51150,194300,673000,195000,8370000,112300,124350,272250,22350
AR319132150450356224,"CATALYST OKLAHOMA, INC.",EIN ID 46-4126174,US,US-Federal,2,62700,55150,4445500,109075,414400,1434000,416500,17842500,239500,265200,581250,47650
AR319247049415458816,ERIC ROUSE FOR US CONGRESS,FEC ID C00699512,US,US-Federal,17,11500,10100,814750,20000,75900,263000,76500,3270000,43900,48600,106500,8750
AR319275361839874048,JIM LOWER FOR CONGRESS,FEC ID 84-1865501,US,US-Federal,20,1600,1450,115250,2825,10700,37000,11000,465000,6200,6900,15000,1250
AR319421322008461312,BREDESEN FOR SENATE,FEC ID C00663658,US,US-Federal,178,332200,292300,23553750,577975,2195600,7600000,2205500,94552500,1268900,1405050,3079500,252450
AR320200875752554496,FRIENDS OF GLENN THOMPSON,FEC ID C00444620,US,US-Federal,53,2000,1750,140000,3425,13000,45000,13000,562500,7500,8325,18000,1500
AR32090346368270336,QUESTION PAC,FEC ID C00675967,US,US-Federal,22,700,650,52000,1275,4800,17000,5000,210000,2800,3075,6750,550
AR320938922932699136,Fondation Populaire,,"BE, EU, FR",EU-Parliament,38,13000,11450,921750,22625,85900,297000,86500,3697500,49700,54975,120750,9900
AR321326775659397120,BORICUA VOTA INC.,FEC ID C90017849,US,US-Federal,3,28300,24900,2005000,49200,186900,647000,188000,8047500,108000,119625,261750,21500
AR321673121822146560,HOUSE MAJORITY PAC,FEC ID C00495028,US,US-Federal,115,296300,260750,21013000,515625,1958800,6780000,1967500,84352500,1132000,1253475,2747250,225200
AR322805893676662784,"TUBERVILLE FOR SENATE, INC.",FEC ID C00701672,US,US-Federal,5,400,350,29000,700,2700,9000,2500,120000,1600,1725,3750,300
AR32316845763592192,WINNING FOR WOMEN INC.,FEC ID C90017609,US,US-Federal,7,1200,1100,88250,2175,8200,28000,8500,352500,4800,5250,11250,950
AR324045867914887168,COMER FOR CONGRESS,FEC ID C00588764,US,US-Federal,4,400,350,26250,650,2500,8000,2500,105000,1400,1575,3750,300
AR324198700031148032,SUSAN MORAN PALMER FOR CONGRESS,FEC ID C00667915,US,US-Federal,48,2700,2400,193500,4750,18000,62000,18000,780000,10400,11550,25500,2050
AR324635206147375104,ERIC ELIASON FOR CONGRESS,FEC ID C00670059,US,US-Federal,8,500,450,38000,925,3500,12000,3500,150000,2000,2250,5250,400
AR326328454054150144,DEFENDING MAIN STREET SUPERPAC INC.,FEC ID C00540203,US,US-Federal,4,500,450,36750,900,3400,12000,3500,150000,2000,2175,4500,400
AR326363088670425088,WAYNE MESSAM FOR AMERICA,EIN ID 83-3942841,US,US-Federal,15,3700,3250,262000,6425,24400,85000,24500,1050000,14100,15600,34500,2800
AR326875186211061760,Corey Whyte,,EU,EU-Parliament,2,0,0,0,0,0,0,0,0,0,0,0,0
AR32708546780987392,KW Prawo i Sprawiedliwość,,"EU, PL",EU-Parliament,166,1600,1450,115000,2825,10700,37000,11000,465000,6200,6900,15000,1250
AR327302621356359680,FRENCH HILL FOR ARKANSAS,FEC ID C00551275,US,US-Federal,30,17600,15500,1250250,30675,116600,403000,117000,5017500,67400,74625,163500,13400
AR328012905867902976,TOM WOLF FOR GOVERNOR,EIN ID 46-2412300,US,US-Federal,4,200,150,10750,275,1000,3000,1000,45000,600,675,1500,100
AR328275414269034496,RAYMOND LOPEZ,,US,US-Federal,7,500,450,34250,850,3200,11000,3000,135000,1800,2025,4500,350
AR328310323763216384,MARC VEASEY CONGRESSIONAL CAMPAIGN COMMITTEE,FEC ID C00506832,US,US-Federal,17,300,300,24750,600,2300,8000,2500,97500,1300,1500,3000,250
AR328428521263202304,MOULTON FOR CONGRESS,FEC ID C00547240,US,US-Federal,16,4900,4250,344000,8450,32100,111000,32000,1380000,18500,20550,45000,3700
AR328845511048036352,Partei für Gesundheitsforschung,,"DE, EU",EU-Parliament,6,600,500,39500,975,3700,13000,3500,157500,2100,2325,5250,400
AR328944741972443136,SCOTT COOPER FOR CONGRESS,FEC ID C00700922,US,US-Federal,24,1100,1000,81000,1975,7500,26000,7500,322500,4400,4800,10500,850
AR329053043867779072,PRIORITIES USA ACTION & SMP,"FEC ID C00495861, FEC ID C00484642",US,US-Federal,677,2563500,2255850,181775500,4460425,16944500,58652000,17021500,729720000,9792400,10843500,23763000,1948250
AR329199828670087168,Akriveia Technologies Pvt Ltd,,IN,IN-General,12,1000,850,68500,1675,6400,22000,6500,277500,3700,4125,9000,750
AR329327921774723072,CAROL FOR CONGRESS,FEC ID C00653220,US,US-Federal,6,100,50,5000,125,500,2000,500,22500,300,300,750,50
AR329598401635155968,CINDY AXNE FOR CONGRESS,FEC ID C00646844,US,US-Federal,10,16600,14600,1176750,28875,109700,380000,110000,4725000,63400,70200,153750,12600
AR330633591832707072,Hämeen Uusi Suunta ry,,"EU, FI",EU-Parliament,18,2900,2550,206750,5075,19300,67000,19500,832500,11100,12300,27000,2200
AR330680321076887552,"HANDEL FOR CONGRESS, INC.",FEC ID C00633362,US,US-Federal,31,151600,133450,10753000,263850,1002400,3470000,1007000,43170000,579300,641475,1405500,115250
AR330926611681509376,MEL HALL FOR CONGRESS,FEC ID C00657635,US,US-Federal,6,24200,21300,1714750,42075,159800,553000,160500,6885000,92400,102300,224250,18400
AR33096399507685376,PACTION,FEC ID C00665844,US,US-Federal,1,200,150,12500,300,1200,4000,1000,52500,700,750,1500,150
AR330966468978016256,DIE GRÜNEN – DIE GRÜNE ALTERNATIVE,,"AT, EU",EU-Parliament,35,176100,154950,12484750,306350,1163800,4028000,1169000,50122500,672600,744750,1632000,133800
AR331016771634987008,JOSH WELLE FOR CONGRESS,FEC ID C00658336,US,US-Federal,12,44100,38800,3127500,76750,291500,1009000,293000,12555000,168500,186600,408750,33500
AR331223479821008896,BUFFY WICKS FOR ASSEMBLY 2018,EIN ID 82-1535816,US,US-Federal,3,5800,5100,409000,10025,38100,132000,38500,1642500,22000,24375,53250,4400
AR331390605588430848,WALKER 4 NC,FEC ID C00543231,US,US-Federal,47,7200,6350,513250,12600,47900,166000,48000,2062500,27700,30600,66750,5500
AR3317226581000192,MISSISSIPPI VICTORY FUND,FEC ID C00671669,US,US-Federal,8,6900,6100,491500,12050,45800,159000,46000,1972500,26500,29325,64500,5250
AR332197922001125376,Kristdemokraterna,,"EU, SE",EU-Parliament,6,2900,2500,202750,4975,18900,65000,19000,810000,10900,12075,26250,2150
AR332932120890572800,ROB WITTMAN FOR CONGRESS,FEC ID H8VA01147,US,US-Federal,19,10600,9350,754500,18500,70300,243000,70500,3030000,40600,45000,98250,8100
AR333020356698701824,Freiheitliche Partei Österreich,,"AT, DE, EU",EU-Parliament,75,121600,107050,8625750,211650,804100,2783000,807500,34627500,464700,514575,1127250,92450
AR333912060628828160,Nueva Canarias Frente Amplio,,"ES, EU",EU-Parliament,3,2400,2150,173250,4250,16100,56000,16000,697500,9300,10350,22500,1850
AR334064892745089024,DITCH FUND,FEC ID C00688739,US,US-Federal,6,5600,4900,396500,9725,37000,128000,37000,1590000,21400,23625,51750,4250
AR335183920704258048,BOB CORLEW FOR CONGRESS,FEC ID C00666966,US,US-Federal,1,100,50,5250,125,500,2000,500,22500,300,300,750,50
AR335304866983313408,BLUESHIFT MEDIA,FEC ID C00679084,US,US-Federal,8,100,50,3750,100,400,1000,500,15000,200,225,750,50
AR336115481930891264,A WHOLE LOT OF FOLKS FOR WILMOT COLLINS,FEC ID C00706317,US,US-Federal,6,300,250,21750,525,2000,7000,2000,90000,1200,1275,3000,250
AR336309820611100672,HOUSLEY FOR SENATE COMMITTEE,FEC ID C00664219,US,US-Federal,931,145700,128250,10333750,253575,963300,3334000,967500,41482500,556700,616425,1350750,110750
AR336353801076211712,The Rhode Island Coalition Against Gun Violence,EIN ID 46-4140163,US,US-Federal,15,2300,2050,163750,4025,15300,53000,15500,660000,8800,9750,21750,1750
AR336698497971519488,DAMON R ROBERSON LLC,EIN ID 82-3945559,US,US-Federal,1,100,100,10000,250,900,3000,1000,37500,500,600,1500,100
AR337370849331904512,COLORADO DEMOCRATIC PARTY,FEC ID C00161786,US,US-Federal,1,0,0,0,0,0,0,0,0,0,0,0,0
AR338146005029486592,EVERYTOWN FOR GUN SAFETY VICTORY FUND,FEC ID C00688655,US,US-Federal,97,142400,125300,10096750,247750,941200,3258000,945500,40530000,543900,602325,1320000,108200
AR338561620424785920,SCHIFF FOR CONGRESS,FEC ID C00343871,US,US-Federal,14,11200,9850,792750,19450,73900,256000,74000,3180000,42700,47325,103500,8500
AR338568492372459520,Osaühing Initiative,,"EE, EU",EU-Parliament,9,1400,1250,100500,2475,9400,32000,9500,405000,5400,6000,13500,1100
AR338953321442181120,Coalición electoral Barcelona és Capital - Primàries,,"ES, EU",EU-Parliament,77,46600,41000,3304250,81075,308000,1066000,309500,13267500,178000,197100,432000,35400
AR340024520645541888,TULSI NOW INC,EIN ID 83-2673735,US,US-Federal,35,230400,202700,16334250,400800,1522600,5270000,1529500,65572500,879900,974400,2135250,175050
AR340766690994290688,Teknologia ja tulevaisuus ry,,"EU, FI",EU-Parliament,22,1000,850,68000,1675,6300,22000,6500,270000,3700,4050,9000,750
AR340989342098915328,FRIENDS OF JAHANA HAYES,FEC ID C00677898,US,US-Federal,6,1900,1650,134250,3300,12500,43000,12500,540000,7200,8025,17250,1450
AR342176264901099520,Barcelona en Comú,,"ES, EU",EU-Parliament,110,8700,7650,615750,15100,57400,199000,57500,2475000,33200,36750,80250,6600
AR342318651656896512,JDCA PAC,FEC ID C00684969,US,US-Federal,54,3600,3200,258000,6325,24000,83000,24000,1035000,13900,15375,33750,2750
AR342656201726623744,JASON NICHOLS FOR CONGRESS,FEC ID C00660977,US,US-Federal,13,1200,1000,82250,2025,7700,27000,7500,330000,4400,4875,10500,900
AR343251587273064448,Savo-Karjalan vihreät ry,,"EU, FI",EU-Parliament,24,100,100,7000,175,700,2000,500,30000,400,450,750,100
AR344197991906672640,KW Wiosna Roberta Biedronia,,"EU, PL",EU-Parliament,73,3500,3100,250000,6125,23300,81000,23500,1005000,13500,14925,33000,2700
AR344734278703120384,STATE TEA PARTY EXPRESS,FEC ID C90014762,US,US-Federal,104,37300,32800,2642000,64825,246300,853000,247500,10605000,142300,157575,345750,28300
AR345317019865841664,KATHY MANNING FOR CONGRESS,FEC ID C00662577,US,US-Federal,13,7900,7000,562250,13800,52400,181000,52500,2257500,30300,33525,73500,6050
AR345361000330952704,COMMITTEE TO ELECT KIMBERLY BIZON,FEC ID C00666594,US,US-Federal,13,1400,1250,101500,2500,9500,33000,9500,405000,5500,6075,13500,1100
AR345426421272805376,European Parliament,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, EU, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SI, SK",EU-Parliament,338,65500,57650,4647250,114025,433200,1500000,435000,18652500,250400,277200,607500,49800
AR345590798261157888,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED  FUND (CRNA-PAC),FEC ID C00173153,US,US-Federal,8,39200,34550,2782750,68275,259400,898000,260500,11167500,149900,165975,363750,29800
AR345765070854160384,SPÖ-Landesorganisation Burgenland,,"AT, EU",EU-Parliament,22,5800,5100,412750,10125,38500,133000,38500,1657500,22200,24600,54000,4400
AR345833240575082496,CITIZENS FOR ANN GILLESPIE,EIN ID 82-2483726,US,US-Federal,2,1200,1000,81500,2000,7600,26000,7500,330000,4400,4875,10500,850
AR346096573609934848,KYLE HORTON FOR CONGRESS,FEC ID C00639773,US,US-Federal,1,2100,1850,148250,3650,13800,48000,14000,592500,8000,8850,19500,1600
AR346269196935495680,MICHIGAN REPUBLICAN PARTY,FEC ID C00041160,US,US-Federal,66,135800,119450,9627000,236225,897400,3106000,901500,38647500,518600,574275,1258500,103200
AR346442919772684288,"WINNING FOR WOMEN, INC. PAC",FEC ID C00646703,US,US-Federal,5,4800,4250,343500,8425,32000,111000,32000,1380000,18500,20475,45000,3700
AR346649627958706176,JOHN CARTER FOR CONGRESS,FEC ID C00371203,US,US-Federal,49,40200,35400,2854000,70025,266000,921000,267500,11460000,153800,170250,372750,30600
AR347222473516777472,MIKE MILLER FOR CONGRESS,FEC ID C00648816,US,US-Federal,3,300,200,17750,450,1700,6000,1500,75000,1000,1050,2250,200
AR347395096842338304,PETE AGUILAR FOR CONGRESS,FEC ID C00510461,US,US-Federal,28,119600,105250,8482000,208125,790700,2737000,794000,34050000,456900,505950,1108500,90900
AR3474456743772160,MIKIE SHERRILL FOR CONGRESS,FEC ID C00640003,US,US-Federal,20,15700,13800,1111750,27275,103600,359000,104000,4462500,59900,66300,145500,11900
AR347568819679526912,FINKENAUER FOR CONGRESS,FEC ID C00637074,US,US-Federal,37,62500,54950,4429750,108700,412900,1429000,415000,17782500,238600,264225,579000,47500
AR34770955716788224,"TBP PRODUCTIONS, LLP",EIN ID 26-2585764,US,US-Federal,2,1700,1450,117000,2875,10900,38000,11000,472500,6300,6975,15000,1250
AR347872284888793088,COFFMAN FOR CONGRESS 2018,FEC ID C00629287,US,US-Federal,15,16500,14550,1173250,28800,109400,379000,110000,4710000,63200,69975,153000,12550
AR347905270237626368,HERITAGE ACTION FOR AMERICA,FEC ID C90013525,US,US-Federal,149,63900,56250,4534500,111275,422700,1463000,424500,18202500,244300,270525,592500,48600
AR348694719586369536,CLAUDIA TENNEY FOR CONGRESS,FEC ID C00632828,US,US-Federal,10,10200,9000,725250,17800,67600,234000,68000,2910000,39100,43275,94500,7750
AR348804120993333248,EUpositive.sk,,"EU, GB, SK",EU-Parliament,27,700,650,53250,1300,5000,17000,5000,210000,2900,3150,6750,550
AR348815665865424896,ARIZONA DEMOCRATIC PARTY,EIN ID 86-0125308,US,US-Federal,15,61600,54200,4365750,107125,407000,1409000,409000,17527500,235200,260400,570750,46800
AR349031170144468992,CULBERSON FOR CONGRESS,FEC ID C00343236,US,US-Federal,9,5700,5050,407000,10000,37900,131000,38000,1635000,21900,24300,53250,4350
AR350209296853630976,BETO FOR AMERICA,FEC ID C00699090,US,US-Federal,210,523400,460600,37113750,910700,3459600,11975000,3475500,148987500,1999400,2213925,4851750,397800
AR350212320510607360,Open VLD,,"BE, EU",EU-Parliament,40,400,350,27250,675,2500,9000,2500,112500,1500,1650,3750,300
AR350427549911744512,"NO LABELS ACTION, INC.",FEC ID C00680983,US,US-Federal,36,372600,327900,26421500,648325,2462900,8525000,2474000,106065000,1423300,1576125,3453750,283200
AR350471805254762496,"PARTNERSHIP FOR AMERICA'S HEALTH CARE FUTURE, INC",EIN ID 83-0939222,US,US-Federal,10,46600,41000,3305500,81100,308100,1067000,309500,13267500,178100,197175,432000,35450
AR350812378981466112,EDUCATORS SUPPORTING TONY THURMOND FOR SUPERINTENDENT OF PUBLIC  INSTRUCTION 2018 SPONSORED BY TEACHERS ORGANIZATION,EIN ID 82-5356734,US,US-Federal,2,1500,1350,109750,2700,10200,35000,10500,442500,5900,6525,14250,1200
AR350946519400054784,RADINOVICH FOR CONGRESS,FEC ID C00671032,US,US-Federal,32,7300,6450,519500,12750,48400,168000,48500,2085000,28000,30975,68250,5550
AR351183464155840512,NEA DEMOKRATIA,,"BG, DE, ES, EU, GR, IT",EU-Parliament,339,124500,109600,8831000,216700,823200,2849000,827000,35452500,475700,526800,1154250,94650
AR352083414423175168,MARIO DIAZ-BALART FOR CONGRESS,FEC ID C00376087,US,US-Federal,21,8100,7100,573500,14075,53500,185000,53500,2302500,30900,34200,75000,6150
